"ano","subarea","total"
2021,"Determinação de Estrutura de Compostos Inorgânicos","8840000"
2021,"Dietética","54161347"
2021,"Dimensionamento de Jazidas","12684242"
2021,"Dinâmica de Vôo","1280000"
2021,"Dinâmica dos Corpos Rígidos, Elásticos e Plásticos","77750000"
2021,"Dinâmica dos Fluídos","6297582"
2021,"Dinâmica dos Gases","3000000"
2021,"Direção Teatral","320000"
2021,"Direito","123408600"
2021,"Direito Administrativo","7880000"
2021,"Direito Civil","15200000"
2021,"Direito Comercial","2520000"
2021,"Direito Constitucional","46942800"
2021,"Direito do Trabalho","9390000"
2021,"Direito Internacional Privado","6800000"
2021,"Direito Internacional Público","16280000"
2021,"Direito Penal","12680000"
2021,"Direito Privado","23170000"
2021,"Direito Processual Civil","9940000"
2021,"Direito Processual Penal","6600000"
2021,"Direito Público","91574600"
2021,"Direito Tributário","3360000"
2021,"Direitos Especiais","112423805"
2021,"Dispositivos","55861049"
2021,"Distribuição Espacial","6640000"
2021,"Distribuição Espacial Geral","4995000"
2021,"Distribuição Espacial Urbana","3360000"
2021,"Distúrbios da Linguagem","160000"
2021,"Distúrbios Psicossomáticos","1960000"
2021,"Divulgação Científica","746742099"
2021,"Doenças Infecciosas de Animais","150207687"
2021,"Doenças Infecciosas e Parasitárias","1950872033"
2021,"Doenças Parasitárias de Animais","126610000"
2021,"Dramaturgia","4840000"
2021,"Drenagem de Águas Residuárias","320000"
2021,"Drenagem Urbana de Águas Pluviais","3680000"
2021,"Ecofisiologia Vegetal","47402800"
2021,"Ecologia","438384786"
2021,"Ecologia Aplicada","712199484"
2021,"Ecologia Aplicada a Engenharia Sanitária","5500000"
2021,"Ecologia de Ecossistemas","840230473"
2021,"Ecologia dos Animais Domésticos e Etologia","32925000"
2021,"Ecologia Teórica","155153800"
2021,"Economia","368087600"
2021,"Economia Agrária","31075000"
2021,"Economia da Educação","320000"
2021,"Economia de Tecnologia","5640000"
2021,"Economia do Bem-Estar Social","76689772"
2021,"Economia do Consumidor","20170000"
2021,"Economia Doméstica","9310000"
2021,"Economia dos Programas de Bem-Estar Social","14840000"
2021,"Economia dos Recursos Humanos","10240000"
2021,"Economia dos Recursos Naturais","5438800"
2021,"Economia dos Transportes","7040000"
2021,"Economia Florestal","3820000"
2021,"Economia Geral","25016800"
2021,"Economia Industrial","21627800"
2021,"Economia Internacional","14580000"
2021,"Economia Matemática","15510000"
2021,"Economia Monetária e Fiscal","21260000"
2021,"Economia Regional","61196800"
2021,"Economia Regional e Urbana","52487800"
2021,"Economia Urbana","3040000"
2021,"Economias Agrária e dos Recursos Naturais","52599722"
2021,"EDA","8900000"
2021,"Educação","587044600"
2021,"Educação Artística","14810000"
2021,"Educação de Adultos","23045000"
2021,"Educação em Periferias Urbanas","6405000"
2021,"Educação Especial","74682292"
2021,"Educação Física","521578282"
2021,"Educação Permanente","34838200"
2021,"Educação Pré-Escolar","13280000"
2021,"Educação Rural","18508200"
2021,"Elementos de Máquinas","3940000"
2021,"Eletricidade e Magnetismo; Campos e Partículas Carregadas","1160000"
2021,"Eletroanalítica","89400260"
2021,"Eletrometalurgia","2880000"
2021,"Eletrônica Industrial","38940000"
2021,"Eletrônica Industrial, Sistemas e Controles Eletrônicos","334385792"
2021,"Eletroquímica","121511850"
2021,"Embalagens de Produtos Alimentares","36065600"
2021,"Embriologia","77948000"
2021,"Emissão Eletrônica e Iônica por Líquidos e Sólidos; Fenômenos de Impacto","7200000"
2021,"Endocrinologia","247765258"
2021,"Endodontia","109919600"
2021,"Energia","90848200"
2021,"Energia das Ondas e Marés","3504240"
2021,"Energia de Biomassa","26775025"
2021,"Energia de Biomassa Florestal","13120000"
2021,"Energia Eólica","62033677"
2021,"Energia Solar Fotovoltáica","34840732"
2021,"Energia Solar Térmica","200000"
2021,"Energização Rural","14940000"
2021,"Enfermagem","124293000"
2021,"Enfermagem em Doenças Emergentes, Reemergentes e Negligenciadas","72685600"
2021,"Enfermagem em Saúde Coletiva","308831307"
2021,"Enfermagem em Saúde da Criança e do Adolescente","100813516"
2021,"Enfermagem em Saúde da Mulher","62105000"
2021,"Enfermagem em Saúde do Adulto e do Idoso","146571000"
2021,"Enfermagem em Saúde Mental","274475400"
2021,"Enfermagem Fundamental","131766090"
2021,"Enfermagem na Gestão e Gerenciamento","67456000"
2021,"Engenharia Aeroespacial","53712600"
2021,"Engenharia Agrícola","275834200"
2021,"Engenharia Biomédica","25794400"
2021,"Engenharia Civil","600795600"
2021,"Engenharia de Água e Solo","217443869"
2021,"Engenharia de Alimentos","424595462"
2021,"Engenharia de Construções Rurais","4200000"
2021,"Engenharia de Materiais e Metalúrgica","403827000"
2021,"Engenharia de Minas","7041000"
2021,"Engenharia de Pesca","21600000"
2021,"Engenharia de Processamento de Produtos Agrícolas","73574800"
2021,"Engenharia de Produção","198223994"
2021,"Engenharia de Software","184385024"
2021,"Engenharia de Tecidos","142136380"
2021,"Engenharia de Tráfego","9340000"
2021,"Engenharia de Transportes","51434400"
2021,"Engenharia do Produto","122556000"
2021,"Engenharia Econômica","14830000"
2021,"Engenharia Elétrica","640710554"
2021,"Engenharia Hidráulica","43892000"
2021,"Engenharia Mecânica","591803800"
2021,"Engenharia Mecatrônica","20122000"
2021,"Engenharia Médica","39644184"
2021,"Engenharia Naval e Oceânica","17175600"
2021,"Engenharia Nuclear","243197400"
2021,"Engenharia Química","462553400"
2021,"Engenharia Sanitária","94623200"
2021,"Engenharia Térmica","111255791"
2021,"Engenharias","17457600"
2021,"Ensino","52771500"
2021,"Ensino-Aprendizagem","415427500"
2021,"Ensino de Ciências e Matemática","20502470"
2021,"Ensino e Aprendizagem na Sala de Aula","4280000"
2021,"Ensino Profissionalizante","21168300"
2021,"Entomologia Agrícola","406672938"
2021,"Entomologia e Malacologia de Parasitos e Vetores","147641400"
2021,"Enzimologia","87394643"
2021,"Epidemiologia","2150497785"
2021,"Epidemiologia Animal","30947295"
2021,"Epistemologia","68954000"
2021,"Epistemologia das Ciências da Religião","5880000"
2021,"Equação de Estado, Equilíbrio de Fases e Transições de Fase","35774000"
2021,"Equações Diferenciais Funcionais","4560000"
2021,"Equações Diferenciais Ordinárias","6500000"
2021,"Equações Diferenciais Parciais","184615000"
2021,"Equipamentos Auxiliares e Controles","2140000"
2021,"Equipamentos de Beneficiamento de Minérios","6000000"
2021,"Equipamentos Metalúrgicos","1020000"
2021,"Ergonomia","5940000"
2021,"Escultura","160000"
2021,"Espectros Atômicos e Integração de Fótons","10540000"
2021,"Espectros Moleculares e Interações de Fótons com Moléculas","6440000"
2021,"Espectroscopia","31330000"
2021,"Estabilidade e Controle","9943569"
2021,"Estado e Governo","43194200"
2021,"Estados Eletrônicos","30894000"
2021,"Estados Subjetivos e Emoção","3920000"
2021,"Estática e Dinâmica Aplicada","2020000"
2021,"Estatística","137010000"
2021,"Estatística Sócio-Econômica","3520000"
2021,"Estética e Filosofia da Arte","23880000"
2021,"Estimulação Elétrica e com Drogas; Comportamento","320000"
2021,"Estratigrafia","33299000"
2021,"Estrutura de Líquidos e Sólidos; Cristalografia","65270000"
2021,"Estrutura dos Metais e Ligas","14770000"
2021,"Estrutura e Transformação do Estado","7360000"
2021,"Estrutura Eletrônica de Átomos e Moléculas; Teoria","19840000"
2021,"Estrutura Nuclear","2410000"
2021,"Estrutura, Conformação e Estereoquímica","18740000"
2021,"Estruturas","221120507"
2021,"Estruturas Aeroespaciais","11680000"
2021,"Estruturas de Concreto","49943388"
2021,"Estruturas de Madeiras","13120000"
2021,"Estruturas Eletrônicas e Propriedades Elétricas de Superfícies; Interf. e Partículas","37290000"
2021,"Estruturas Metálicas","43680000"
2021,"Estruturas Navais e Oceânicas","19592800"
2021,"Estudo de Mercado","3140000"
2021,"Estudos da Habitação","10460000"
2021,"Estudos de Átomos e Moléculas Especiais","5240000"
2021,"Estudos de Organização do Espaço Exterior","5500000"
2021,"Estudos do Poder Local","160000"
2021,"Estudos e Caracterização de Efluentes Industriais","5055800"
2021,"Estudos Eleitorais e Partidos Políticos","21860000"
2021,"Estudos Naturalísticos do Comportamento Animal","5160000"
2021,"Ética","91110000"
2021,"Etnofarmacologia","51010000"
2021,"Etnologia Indígena","87480641"
2021,"Evolução, Sistemática e Ecologia Química","8590000"
2021,"Execução da Dança","1600000"
2021,"Exigências Nutricionais dos Animais","38190000"
2021,"Exploração Florestal","5860000"
2021,"Extensão Rural","60012800"
2021,"Extração e Transformação de Materiais","81958200"
2021,"Fadiga","5300000"
2021,"Farmácia","234138400"
2021,"Farmácia clínica, assistência e atenção farmacêuticas","74431540"
2021,"Farmacocinética","1480000"
2021,"Farmacognosia","211974500"
2021,"Farmacologia","186921000"
2021,"Farmacologia Autonômica","18080000"
2021,"Farmacologia Bioquímica e Molecular","349057200"
2021,"Farmacologia Cardiorenal","42930000"
2021,"Farmacologia Clínica","291300000"
2021,"Farmacologia e Terapêutica Animal","13130000"
2021,"Farmacologia Geral","265246007"
2021,"Farmacotécnica e tecnologia farmacêutica","435841138"
2021,"Fatores Abióticos do Mar","320000"
2021,"Fatores Humanos no Trabalho","24340000"
2021,"Fecundidade","5760000"
2021,"Fenômenos de Transporte","121570600"
2021,"Ferrovias; Projetos e Construção","700000"
2021,"Fertilidade do Solo e Adubação","179301897"
2021,"Fertilizantes","820000"
2021,"Filosofia","245468600"
2021,"Filosofia Brasileira","10465800"
2021,"Filosofia da Educação","45860000"
2021,"Filosofia da Linguagem","5920000"
2021,"Filosofia do Direito","22560000"
2021,"Finanças Públicas Internas","14360000"
2021,"Fisiatria","680000"
2021,"Física","1076658800"
2021,"Física Atômica e Molecular","123254596"
2021,"Física Clássica e Física Quântica; Mecânica e Campos","67580000"
2021,"Física da Matéria Condensada","816443090"
2021,"Física das Partículas Elementares e Campos","204921400"
2021,"Física de Plasmas e Descargas Elétricas","35437600"
2021,"Física do Solo","44060000"
2021,"Física dos Fluídos, Física de Plasmas e Descargas Elétricas","14430000"
2021,"Física Estatística e Termodinâmica","154745000"
2021,"Física Geral","489075852"
2021,"Física Matemática","22932800"
2021,"Física Nuclear","82310000"
2021,"Física Solar","4400000"
2021,"Físico-Química","354608800"
2021,"Físico-Química Orgânica","30100000"
2021,"Físico Química Inorgânica","72010000"
2021,"Fisiologia","313989200"
2021,"Fisiologia Cardiovascular","96343541"
2021,"Fisiologia Comparada","29940000"
2021,"Fisiologia da Digestão","3960000"
2021,"Fisiologia da Respiração","16780000"
2021,"Fisiologia de Órgãos e Sistemas","265544880"
2021,"Fisiologia de Plantas Cultivadas","151298284"
2021,"Fisiologia de Plantas Forrageiras","450000"
2021,"Fisiologia do Esforço","27870000"
2021,"Fisiologia dos Grupos Recentes","21580000"
2021,"Fisiologia Endócrina","98167807"
2021,"Fisiologia Florestal","7280000"
2021,"Fisiologia Geral","148982800"
2021,"Fisiologia Pós-Colheita","14240000"
2021,"Fisiologia Renal","10030000"
2021,"Fisiologia Vegetal","145485770"
2021,"Fisiopatologia da Reprodução Animal","28780000"
2021,"Fisiopatologia e diagnóstico laboratorial","98167400"
2021,"Fisioterapia e Terapia Ocupacional","401460318"
2021,"Fitogeografia","44310250"
2021,"Fitopatologia","419288083"
2021,"Fitossanidade","238344923"
2021,"Fitotecnia","1042425119"
2021,"Florestamento e Reflorestamento","10820000"
2021,"Floricultura","24560000"
2021,"Floricultura, Parques e Jardins","21765000"
2021,"Flutuações Cíclicas e Projeções Econômicas","220000"
2021,"Fonoaudiologia","223355600"
2021,"Fontes de Dados Demográficos","4800000"
2021,"Fontes Renováveis de Energia","135109490"
2021,"Foto-Química Inorgânica","10500000"
2021,"Fotogeografia (Físico-Ecológica)","1620000"
2021,"Fotografia","5040000"
2021,"Fotogrametria","21755200"
2021,"Fotointerpretação Florestal","17432800"
2021,"Fotoquímica Orgânica","15015000"
2021,"Fundações e Escavações","17000000"
2021,"Fundamentos da Educação","155290200"
2021,"Fundamentos da Estatística","1880000"
2021,"Fundamentos da Sociologia","45123200"
2021,"Fundamentos de Arquitetura e Urbanismo","145441600"
2021,"Fundamentos do Planejamento Urbano e Regional","163468000"
2021,"Fundamentos do Serviço Social","112111500"
2021,"Fundamentos e Crítica das Artes","45708000"
2021,"Fundamentos e Medidas da Psicologia","81092200"
2021,"Fundamentos Gerais de Projetos das Máquinas","2660000"
2021,"Fundição","5670000"
2021,"Fusão Controlada","520000"
2021,"Galáxias","26730000"
2021,"Garantia de Controle de Qualidade","32350000"
2021,"Garantia e controle de qualidade farmacêuticos","61584000"
2021,"Gastroenterologia","30489800"
2021,"Gênese, Morfologia e Classificação dos Solos","45372800"
2021,"Genética","319827800"
2021,"Genética Animal","264892538"
2021,"Genética e Melhoramento dos Animais Domésticos","190868773"
2021,"Genética e Melhoramento Florestal","51575600"
2021,"Genética Humana e Médica","1200683548"
2021,"Genética Molecular e de Microorganismos","506446898"
2021,"Genética Vegetal","152945406"
2021,"Geocartografia","19390000"
2021,"Geociências","170769400"
2021,"Geocronologia","44050000"
2021,"Geodésia","37893400"
2021,"Geodésia Celeste","3590000"
2021,"Geodésia Física","1540000"
2021,"Geoecologia","13792000"
2021,"Geofísica","259164827"
2021,"Geofísica Aplicada","52489000"
2021,"Geofísica Marinha","2640000"
2021,"Geofísica Nuclear","1320000"
2021,"Geografia","219936800"
2021,"Geografia Agrária","29135000"
2021,"Geografia da População","9260000"
2021,"Geografia Econômica","39840000"
2021,"Geografia Física","171181000"
2021,"Geografia Humana","230569139"
2021,"Geografia Política","13780000"
2021,"Geografia Regional","90092400"
2021,"Geografia Urbana","64260268"
2021,"Geologia","594184593"
2021,"Geologia Ambiental","46165604"
2021,"Geologia Regional","34575000"
2021,"Geomagnetismo","10590000"
2021,"Geometria Algébrica","41738205"
2021,"Geometria Diferencial","98615200"
2021,"Geometria e Topologia","739771000"
2021,"Geomorfologia","85518635"
2021,"Geomorfologia Submarina","1640000"
2021,"Geoquímica","97704600"
2021,"Geoquímica Marinha","7350000"
2021,"Geotécnica","143349000"
2021,"Geotectônica","64190000"
2021,"Geotermia e Fluxo Térmico","860000"
2021,"Geração da Energia Elétrica","26845800"
2021,"Geração e Integração com Sistemas Elétricos  em Reatores","400000"
2021,"Gerência de Produção","121638800"
2021,"Gerência do Projeto e do Produto","13380000"
2021,"Ginecologia e Andrologia Animal","4940000"
2021,"Ginecologia e Obstetrícia","64371600"
2021,"Glicídeos","53579096"
2021,"Gravimetria","2920000"
2021,"Gravura","1640000"
2021,"Grupos de Álgebra Não-Comutaviva","37390000"
2021,"Hardware","33068000"
2021,"Helmintologia Animal","4160000"
2021,"Helmintologia de Parasitos","22300000"
2021,"Helmintologia Humana","24990000"
2021,"Hematologia","948458660"
2021,"Hidráulica","5920000"
2021,"Hidrodinâmica de Navios e Sistemas Oceânicos","9450000"
2021,"Hidrogeografia","8810000"
2021,"Hidrogeologia","30183200"
2021,"Hidrologia","46804476"
2021,"Hidrologia Florestal","2900000"
2021,"Hidrometalurgia","17360000"
2021,"Higiene e Segurança do Trabalho","13900000"
2021,"Histologia","100587400"
2021,"História","637838600"
2021,"História Antiga e Medieval","179346000"
2021,"História da América","38135140"
2021,"História da Arquitetura e Urbanismo","45400000"
2021,"História da Arte","44880828"
2021,"História da Educação","133560000"
2021,"História da Filosofia","357058349"
2021,"História da Sociologia","1710000"
2021,"História das Ciências","214904000"
